Date,time,smd_temp,smd_RH,amb_temp,amb_RH,amb_temp1,amb_temp2,amb_RH_next1,amb_RH_next2,TRAINE1,TRAINE2,TRAINE3,SMD,chiller_state
11-01-2018,19,27.3,64.9,22.2,75,21.1,20.6,79,79,0,0,0,579,0
11-01-2018,20,26.3,64.2,21.1,79,21.1,20.6,79,79,0,0,20,603,0
11-01-2018,21,26.3,64.2,21.1,79,20.6,18.9,79,79,110,11,23,571,0
11-01-2018,22,27.5,64.9,20.6,79,20.6,18.9,79,84,27,3,4,562,0
11-01-2018,23,27.5,64.9,20.6,79,18.9,18.3,84,84,0,0,0,487,0
11-01-2018,0,26.1,64.8,18.9,84,18.9,18.3,84,84,95,14,14,580,0
11-01-2018,1,26.1,64.8,18.9,84,18.3,18.3,84,84,168,22,21,604,0
11-01-2018,2,26.4,65.3,18.3,84,18.3,18.3,84,84,0,0,0,598,0
11-01-2018,3,26.4,65.3,18.3,84,18.3,18.3,84,84,0,0,0,612,0
11-01-2018,4,26.8,64.1,18.3,84,18.3,16.7,84,84,0,0,0,606,0
11-01-2018,5,26.8,64.1,18.3,84,18.3,22.2,84,88,0,0,0,596,0
11-01-2018,6,26.8,64.1,18.3,84,16.7,22.2,88,71,0,0,0,580,0
11-02-2018,7,26.4,66.1,16.7,88,22.2,26.1,71,71,0,0,0,479,0
11-02-2018,8,27.2,63.6,22.2,71,22.2,26.1,71,55,0,0,0,534,0
11-02-2018,9,27.2,63.6,22.2,71,26.1,27.8,55,55,0,0,0,489,0
11-02-2018,10,26.0,65.5,26.1,55,26.1,27.8,55,46,2,0,3,509,0
11-02-2018,11,26.0,65.5,26.1,55,27.8,27.8,46,46,172,0,43,504,0
11-02-2018,12,26.0,63.9,27.8,46,27.8,27.8,46,40,28,0,10,493,0
11-02-2018,13,26.0,63.9,27.8,46,27.8,25.6,40,40,175,0,42,537,0
11-02-2018,14,27.3,65,27.8,40,27.8,25.6,40,56,96,0,23,576,0
11-02-2018,15,27.3,65,27.8,40,25.6,23.3,56,56,0,0,0,475,0
11-02-2018,16,25.9,64.4,25.6,56,25.6,23.3,56,68,8,0,4,622,0
11-02-2018,17,25.9,64.4,25.6,56,23.3,21.7,68,68,174,0,42,611,0
11-02-2018,18,26.9,64.3,23.3,68,23.3,21.7,68,71,29,0,8,607,0
11-02-2018,19,26.9,64.3,23.3,68,21.7,21.1,71,71,0,0,0,620,0
11-02-2018,20,27.5,64.8,21.7,71,21.7,21.1,71,66,0,0,0,605,0
11-02-2018,21,27.5,64.8,21.7,71,21.1,20.6,66,66,0,0,0,590,0
11-02-2018,22,27.7,63.9,21.1,66,21.1,20.6,66,71,20,0,0,602,0
11-02-2018,23,27.7,63.9,21.1,66,20.6,20.6,71,71,15,0,0,498,0
11-02-2018,0,25.8,65.4,20.6,71,20.6,20.6,71,71,117,16,16,562,0
11-02-2018,1,25.8,65.4,20.6,71,20.6,20.6,71,71,170,22,22,562,0
11-02-2018,2,26.5,65.1,20.6,71,20.6,20.6,71,75,3,0,1,567,0
11-02-2018,3,26.5,65.1,20.6,71,20.6,20.6,75,75,0,0,0,567,0
11-02-2018,4,27.1,64.3,20.6,75,20.6,18.9,75,75,0,0,0,569,0
11-02-2018,5,27.1,64.3,20.6,75,20.6,20.6,75,84,0,0,0,584,0
11-02-2018,6,27.1,64.3,20.6,75,18.9,20.6,84,75,0,0,0,586,0
11-03-2018,7,26.6,64.6,18.9,84,20.6,24.4,75,75,0,0,0,535,0
11-03-2018,8,27.3,63.9,20.6,75,20.6,24.4,75,53,0,0,0,573,0
11-03-2018,9,27.3,63.9,20.6,75,24.4,25,53,53,0,0,0,561,0
11-03-2018,10,26.4,63.6,24.4,53,24.4,25,53,50,0,0,0,567,0
11-03-2018,11,26.4,63.6,24.4,53,25,23.9,50,50,148,0,38,517,0
11-03-2018,12,27.3,64,25,50,25,23.9,50,49,32,0,8,513,0
11-03-2018,13,27.3,64,25,50,23.9,22.8,49,49,0,0,0,472,0
11-03-2018,14,28.0,64.6,23.9,49,23.9,22.8,49,52,1,0,0,536,0
11-03-2018,15,28.0,64.6,23.9,49,22.8,21.1,52,52,0,0,0,470,0
11-03-2018,16,25.8,64.6,22.8,52,22.8,21.1,52,57,0,0,0,535,0
11-03-2018,17,25.8,64.6,22.8,52,21.1,20.6,57,57,148,16,21,550,0
11-03-2018,18,26.7,64.2,21.1,57,21.1,20.6,57,62,20,2,3,563,0
11-03-2018,19,26.7,64.2,21.1,57,20.6,20.6,62,62,0,0,0,567,0
11-03-2018,20,27.0,64.2,20.6,62,20.6,20.6,62,62,0,0,0,557,0
11-03-2018,21,27.0,64.2,20.6,62,20.6,18.3,62,62,0,0,1,563,0
11-03-2018,22,27.6,64,20.6,62,20.6,18.3,62,84,0,0,16,555,0
11-03-2018,23,27.6,64,20.6,62,18.3,18.3,84,84,0,0,14,484,0
11-03-2018,0,25.9,65.6,18.3,84,18.3,18.3,84,78,121,18,22,563,0
11-03-2018,1,25.9,65.6,18.3,84,18.3,17.2,78,78,118,16,16,550,0
11-03-2018,2,26.7,65.4,18.3,78,18.3,17.2,78,83,0,0,0,574,0
11-03-2018,3,26.7,65.4,18.3,78,17.2,17.2,83,83,0,0,0,545,0
11-03-2018,4,27.3,64.4,17.2,83,17.2,16.7,83,83,0,0,0,547,0
11-03-2018,5,27.3,64.4,17.2,83,17.2,20,83,88,0,0,0,539,0
11-03-2018,6,27.3,64.4,17.2,83,16.7,23.9,88,79,0,0,0,359,0
11-05-2018,7,25.8,65.5,16.7,88,20,23.9,79,79,0,0,0,323,0
11-05-2018,8,25.7,65.1,20,79,20,23.9,79,57,0,0,0,437,0
11-05-2018,9,25.7,65.1,20,79,23.9,25.6,57,57,1,0,0,440,0
11-05-2018,10,27.3,64,23.9,57,23.9,25.6,57,47,1,0,0,465,0
11-05-2018,11,27.3,64,23.9,57,25.6,26.7,47,47,2,0,0,492,0
11-05-2018,12,25.8,63.6,25.6,47,25.6,26.7,47,45,59,0,18,524,0
11-05-2018,13,25.8,63.6,25.6,47,26.7,23.9,45,45,176,0,43,557,0
11-05-2018,14,27.7,63.9,26.7,45,26.7,23.9,45,61,4,0,2,553,0
11-05-2018,15,27.7,63.9,26.7,45,23.9,21.7,61,61,0,0,0,452,0
11-05-2018,16,25.5,64.1,23.9,61,23.9,21.7,61,67,113,0,15,547,0
11-05-2018,17,25.5,64.1,23.9,61,21.7,20.6,67,67,178,0,22,543,0
11-05-2018,18,26.3,63.5,21.7,67,21.7,20.6,67,71,0,0,0,542,0
11-05-2018,19,26.3,63.5,21.7,67,20.6,19.4,71,71,0,0,0,563,0
11-05-2018,20,27.3,63.9,20.6,71,20.6,19.4,71,74,0,0,0,542,0
11-05-2018,21,27.3,63.9,20.6,71,19.4,17.8,74,74,0,0,0,516,0
11-05-2018,22,27.9,64,19.4,74,19.4,17.8,74,83,0,0,0,557,0
11-05-2018,23,27.9,64,19.4,74,17.8,17.2,83,83,0,0,0,514,0
11-05-2018,0,25.7,65.2,17.8,83,17.8,17.2,83,83,160,0,18,541,0
11-05-2018,1,25.7,65.2,17.8,83,17.2,16.7,83,83,197,0,22,501,0
11-05-2018,2,26.4,65.6,17.2,83,17.2,16.7,83,88,1,0,0,557,0
11-05-2018,3,26.4,65.6,17.2,83,16.7,16.7,88,88,0,0,0,529,0
11-05-2018,4,27.2,64.2,16.7,88,16.7,15.6,88,88,0,0,0,527,0
11-05-2018,5,27.2,64.2,16.7,88,16.7,18.3,88,82,0,0,0,511,0
11-05-2018,6,27.2,64.2,16.7,88,15.6,18.3,82,78,0,0,0,539,0
11-06-2018,7,26.9,64.3,15.6,82,18.3,23.3,78,78,0,0,0,471,0
11-06-2018,8,26.8,64.9,18.3,78,18.3,23.3,78,56,0,0,0,560,0
11-06-2018,9,26.8,64.9,18.3,78,23.3,25.6,56,56,0,0,0,523,0
11-06-2018,10,25.8,63.9,23.3,56,23.3,25.6,56,43,0,0,0,468,0
11-06-2018,11,25.8,63.9,23.3,56,25.6,27.2,43,43,39,0,13,484,0
11-06-2018,12,26.7,63.8,25.6,43,25.6,27.2,43,43,164,0,42,514,0
11-06-2018,13,26.7,63.8,25.6,43,27.2,24.4,43,43,0,0,0,474,0
11-06-2018,14,27.7,64,27.2,43,27.2,24.4,43,45,8,0,0,560,0
11-06-2018,15,27.7,64,27.2,43,24.4,20.6,45,45,21,0,0,431,0
11-06-2018,16,25.6,63.9,24.4,45,24.4,20.6,45,54,99,0,28,551,0
11-06-2018,17,25.6,63.9,24.4,45,20.6,19.4,54,54,67,0,18,537,0
11-06-2018,18,26.3,63.5,20.6,54,20.6,19.4,54,51,0,0,0,565,0
11-06-2018,19,26.3,63.5,20.6,54,19.4,18.3,51,51,0,0,21,552,0
11-06-2018,20,26.9,63.6,19.4,51,19.4,18.3,51,54,0,0,23,555,0
11-06-2018,21,26.9,63.6,19.4,51,18.3,16.7,54,54,0,0,18,565,0
11-06-2018,22,27.1,63.6,18.3,54,18.3,16.7,54,61,0,0,0,554,0
11-06-2018,23,27.1,63.6,18.3,54,16.7,15.6,61,61,0,0,0,393,0
11-06-2018,0,25.9,65.6,16.7,61,16.7,15.6,61,65,93,14,14,513,0
11-06-2018,1,25.9,65.6,16.7,61,15.6,14.4,65,65,72,9,9,469,0
11-06-2018,2,26.4,65.9,15.6,65,15.6,14.4,65,70,0,0,0,483,0
11-06-2018,3,26.4,65.9,15.6,65,14.4,14.4,70,70,0,0,0,504,0
11-06-2018,4,26.9,64.1,14.4,70,14.4,13.9,70,70,0,0,0,503,0
11-06-2018,5,26.9,64.1,14.4,70,14.4,16.7,70,75,0,0,0,503,0
11-06-2018,6,26.9,64.1,14.4,70,13.9,16.7,75,67,0,0,0,494,0
11-07-2018,7,26.7,64.1,13.9,75,16.7,22.8,67,67,0,0,5,476,0
11-07-2018,8,26.5,64.4,16.7,67,16.7,22.8,67,52,0,0,23,532,0
11-07-2018,9,26.5,64.4,16.7,67,22.8,25,52,52,0,0,12,484,0
11-07-2018,10,27.1,64.3,22.8,52,22.8,25,52,40,0,0,0,434,0
11-07-2018,11,27.1,64.3,22.8,52,25,26.1,40,40,0,0,0,406,0
11-07-2018,12,27.4,63.8,25,40,25,26.1,40,45,0,0,0,428,0
11-07-2018,13,27.4,63.8,25,40,26.1,23.9,45,45,0,0,0,483,0
11-07-2018,14,25.4,64.1,26.1,45,26.1,23.9,45,53,19,0,20,511,0
11-07-2018,15,25.4,64.1,26.1,45,23.9,13.9,53,53,173,0,44,500,0
11-07-2018,16,26.2,63.6,23.9,53,23.9,13.9,53,75,52,0,14,446,0
11-07-2018,17,26.2,63.6,23.9,53,13.9,16.7,75,75,0,0,0,167,0
11-07-2018,18,26.7,64.1,13.9,75,13.9,22.8,75,67,0,0,0,72,0
11-07-2018,19,26.7,64.1,13.9,75,16.7,25,67,52,0,0,0,70,0
11-07-2018,20,26.5,64.4,16.7,67,22.8,26.1,52,40,0,0,0,60,0
11-07-2018,21,27.1,64.3,22.8,52,25,23.9,40,45,0,0,0,60,0
11-07-2018,22,27.4,63.8,25,40,26.1,20,45,53,0,0,0,59,0
11-07-2018,23,25.4,64.1,26.1,45,23.9,18.9,53,70,0,0,0,59,0
11-07-2018,0,26.2,63.6,23.9,53,20,17.8,70,78,0,0,0,59,0
11-09-2018,7,25.7,64.9,15.6,88,18.3,23.9,73,73,0,0,0,356,0
11-09-2018,8,26.3,64,18.3,73,18.3,23.9,73,57,0,0,0,412,0
11-09-2018,9,26.3,64,18.3,73,23.9,26.7,57,57,0,0,0,379,0
11-09-2018,10,26.8,64.7,23.9,57,23.9,26.7,57,41,0,0,0,330,0
11-09-2018,11,26.8,64.7,23.9,57,26.7,25.6,41,41,0,0,0,337,0
11-09-2018,12,27.3,64.8,26.7,41,26.7,25.6,41,47,0,0,0,385,0
11-09-2018,13,27.3,64.8,26.7,41,25.6,23.3,47,47,0,0,0,365,0
11-09-2018,14,25.9,65.9,25.6,47,25.6,23.3,47,60,68,0,22,385,0
11-09-2018,15,25.9,65.9,25.6,47,23.3,20,60,60,171,0,45,388,0
11-09-2018,16,27.0,65.2,23.3,60,23.3,20,60,70,87,0,23,429,0
11-09-2018,17,27.0,65.2,23.3,60,20,18.9,70,70,0,0,0,442,0
11-09-2018,18,27.2,64.6,20,70,20,18.9,70,78,0,0,0,443,0
11-09-2018,19,27.2,64.6,20,70,18.9,17.8,78,78,0,0,0,465,0
11-09-2018,20,27.5,64,18.9,78,18.9,17.8,78,83,0,0,0,429,0
11-09-2018,21,27.5,64,18.9,78,17.8,16.7,83,83,0,0,0,449,0
11-09-2018,22,27.1,63.6,17.8,83,17.8,16.7,83,88,0,0,0,411,0
11-09-2018,23,27.1,63.6,17.8,83,16.7,16.1,88,88,0,0,0,407,0
11-09-2018,0,26.9,66.5,16.7,88,16.7,16.1,88,88,0,0,0,400,0
11-09-2018,1,26.9,66.5,16.7,88,16.1,15.6,88,88,0,0,0,440,0
11-09-2018,2,25.8,65.5,16.1,88,16.1,15.6,88,88,0,0,0,459,0
11-09-2018,3,25.8,65.5,16.1,88,15.6,15.6,88,88,0,0,0,441,0
11-09-2018,4,25.8,65.4,15.6,88,15.6,15.6,88,88,0,0,0,453,0
11-09-2018,5,25.8,65.4,15.6,88,15.6,18.3,88,88,0,0,0,446,0
11-09-2018,6,25.8,65.4,15.6,88,15.6,18.3,88,78,0,0,0,426,0
11-10-2018,7,25.8,65.5,15.6,88,18.3,23.3,78,78,0,0,0,386,0
11-10-2018,8,27.2,64.4,18.3,78,18.3,23.3,78,60,0,0,0,447,0
11-10-2018,9,27.2,64.4,18.3,78,23.3,25.6,60,60,0,0,0,445,0
11-10-2018,10,24.5,65.1,23.3,60,23.3,25.6,60,43,11,0,6,429,0
11-10-2018,11,24.5,65.1,23.3,60,25.6,25,43,43,176,0,44,421,0
11-10-2018,12,25.8,65.2,25.6,43,25.6,25,43,50,22,0,6,413,0
11-10-2018,13,25.8,65.2,25.6,43,25,21.7,50,50,0,0,0,424,0
11-10-2018,14,25.8,65.1,25,50,25,21.7,50,71,0,0,0,425,0
11-10-2018,15,25.8,65.1,25,50,21.7,20,71,71,0,0,0,349,0
11-10-2018,16,25.5,64.9,21.7,71,21.7,20,71,74,0,0,0,398,0
11-10-2018,17,25.5,64.9,21.7,71,20,18.9,74,74,0,0,0,386,0
11-10-2018,18,25.4,65.1,20,74,20,18.9,74,84,0,0,0,392,0
11-10-2018,19,25.4,65.1,20,74,18.9,17.2,84,84,0,0,5,435,0
11-10-2018,20,26.2,64.8,18.9,84,18.9,17.2,84,88,0,0,13,464,0
11-10-2018,21,26.2,64.8,18.9,84,17.2,16.7,88,88,0,0,6,471,0
11-10-2018,22,26.5,64.4,17.2,88,17.2,16.7,88,88,0,0,4,462,0
11-10-2018,23,26.5,64.4,17.2,88,16.7,16.1,88,88,0,0,0,399,0
11-10-2018,0,25.9,65.1,16.7,88,16.7,16.1,88,88,0,0,0,430,0
11-10-2018,1,25.9,65.1,16.7,88,16.1,15.6,88,88,0,0,0,473,0
11-10-2018,2,25.6,65.1,16.1,88,16.1,15.6,88,88,0,0,0,468,0
11-10-2018,3,25.6,65.1,16.1,88,15.6,15.6,88,88,0,0,0,455,0
11-10-2018,4,25.7,65.3,15.6,88,15.6,15.6,88,88,0,0,0,434,0
11-10-2018,5,25.7,65.3,15.6,88,15.6,18.9,88,88,0,0,0,451,0
11-10-2018,6,25.7,65.3,15.6,88,15.6,22.2,88,78,0,0,0,246,0
11-12-2018,7,25.4,64.1,15.6,88,20,23.9,74,74,0,0,0,330,0
11-12-2018,8,26.1,63.6,20,74,20,23.9,74,57,0,0,0,424,0
11-12-2018,9,26.1,63.6,20,74,23.9,26.7,57,57,0,0,0,439,0
11-12-2018,10,26.5,64.1,23.9,57,23.9,26.7,57,41,0,0,0,457,0
11-12-2018,11,26.5,64.1,23.9,57,26.7,26.7,41,41,0,0,0,522,0
11-12-2018,12,26.9,65.1,26.7,41,26.7,26.7,41,41,1,0,0,530,0
11-12-2018,13,26.9,65.1,26.7,41,26.7,23.3,41,41,1,0,3,573,0
11-12-2018,14,27.3,64.3,26.7,41,26.7,23.3,41,56,51,0,27,542,0
11-12-2018,15,27.3,64.3,26.7,41,23.3,20.6,56,56,0,0,0,486,0
11-12-2018,16,26.5,64.8,23.3,56,23.3,20.6,56,71,0,0,0,531,0
11-12-2018,17,26.5,64.8,23.3,56,20.6,19.4,71,71,0,0,0,580,0
11-12-2018,18,25.9,65.6,20.6,71,20.6,19.4,71,79,0,0,0,598,0
11-12-2018,19,25.9,65.6,20.6,71,19.4,19.4,79,79,0,0,0,599,0
11-12-2018,20,25.8,65.4,19.4,79,19.4,19.4,79,79,0,0,0,571,0
11-12-2018,21,25.8,65.4,19.4,79,19.4,19.4,79,79,0,0,0,606,0
11-12-2018,22,26.8,64.9,19.4,79,19.4,19.4,79,74,0,0,0,571,0
11-12-2018,23,26.8,64.9,19.4,79,19.4,18.3,74,74,0,0,0,484,0
11-12-2018,0,27.1,64.5,19.4,74,19.4,18.3,74,89,0,0,0,605,0
11-12-2018,1,27.1,64.5,19.4,74,18.3,18.3,89,89,0,0,0,598,0
11-12-2018,2,26.0,65.6,18.3,89,18.3,18.3,89,89,0,0,0,584,0
11-12-2018,3,26.0,65.6,18.3,89,18.3,18.3,89,89,0,0,0,619,0
11-12-2018,4,26.3,65.7,18.3,89,18.3,18.9,89,89,0,0,0,591,0
11-12-2018,5,26.3,65.7,18.3,89,18.3,19.4,89,84,0,0,0,598,0
11-12-2018,6,26.3,65.7,18.3,89,18.9,19.4,84,79,0,0,0,609,0
11-13-2018,7,27.2,63.7,18.9,84,19.4,22.8,79,79,0,0,0,513,0
11-13-2018,8,27.3,63.9,19.4,79,19.4,22.8,79,64,0,0,0,623,0
11-13-2018,9,27.3,63.9,19.4,79,22.8,23.9,64,64,0,0,2,582,0
11-13-2018,10,27.5,64,22.8,64,22.8,23.9,64,61,0,0,14,543,0
11-13-2018,11,27.5,64,22.8,64,23.9,25,61,61,0,0,0,513,0
11-13-2018,12,27.9,64,23.9,61,23.9,25,61,58,0,0,0,547,0
11-13-2018,13,27.9,64,23.9,61,25,22.8,58,58,0,0,0,575,0
11-13-2018,14,26.6,65.3,25,58,25,22.8,58,64,59,2,22,586,0
11-13-2018,15,26.6,65.3,25,58,22.8,20.6,64,64,164,12,44,461,0
11-13-2018,16,27.2,64.6,22.8,64,22.8,20.6,64,79,54,4,14,569,0
11-13-2018,17,27.2,64.6,22.8,64,20.6,20.6,79,79,0,0,0,580,0
11-13-2018,18,27.3,64.4,20.6,79,20.6,20.6,79,79,0,0,0,585,0
11-13-2018,19,27.3,64.4,20.6,79,20.6,20,79,79,0,0,0,575,0
11-13-2018,20,26.4,65.8,20.6,79,20.6,20,79,84,0,0,0,583,0
11-13-2018,21,26.4,65.8,20.6,79,20,18.9,84,84,0,0,0,584,0
11-13-2018,22,27.7,64.5,20,84,20,18.9,84,84,0,0,0,590,0
11-13-2018,23,27.7,64.5,20,84,18.9,18.3,84,84,0,0,0,499,0
11-13-2018,0,27.5,64.9,18.9,84,18.9,18.3,84,89,0,0,0,642,0
11-13-2018,1,27.5,64.9,18.9,84,18.3,17.2,89,89,0,0,0,621,0
11-13-2018,2,27.2,64.7,18.3,89,18.3,17.2,89,88,0,0,0,651,0
11-13-2018,3,27.2,64.7,18.3,89,17.2,17.2,88,88,0,0,0,636,0
11-13-2018,4,26.7,64.8,17.2,88,17.2,17.8,88,88,0,0,0,631,0
11-13-2018,5,26.7,64.8,17.2,88,17.2,20,88,83,0,0,0,628,0
11-13-2018,6,26.7,64.8,17.2,88,17.8,20,83,70,0,0,0,636,0
11-14-2018,7,27.1,63.9,17.8,83,20,23.3,70,70,0,0,0,599,0
11-14-2018,8,27.9,64,20,70,20,23.3,70,64,0,0,0,621,0
11-14-2018,9,27.9,64,20,70,23.3,25,64,64,0,0,0,547,0
11-14-2018,10,25.6,64.2,23.3,64,23.3,25,64,58,0,0,0,483,0
11-14-2018,11,25.6,64.2,23.3,64,25,24.4,58,58,137,10,41,476,0
11-14-2018,12,26.8,64.8,25,58,25,24.4,58,61,89,7,25,499,0
11-14-2018,13,26.8,64.8,25,58,24.4,22.8,61,61,0,0,0,551,0
11-14-2018,14,28.0,64.6,24.4,61,24.4,22.8,61,72,0,0,0,547,0
11-14-2018,15,28.0,64.6,24.4,61,22.8,21.1,72,72,0,0,1,477,0
11-14-2018,16,27.3,65.4,22.8,72,22.8,21.1,72,75,141,11,42,595,0
11-14-2018,17,27.3,65.4,22.8,72,21.1,20,75,75,2,0,1,590,0
11-14-2018,18,26.8,66.1,21.1,75,21.1,20,75,84,0,0,0,579,0
11-14-2018,19,26.8,66.1,21.1,75,20,19.4,84,84,0,0,0,591,0
11-14-2018,20,26.0,65.6,20,84,20,19.4,84,89,0,0,0,604,0
11-14-2018,21,26.0,65.6,20,84,19.4,18.9,89,89,0,0,0,622,0
11-14-2018,22,27.4,65.2,19.4,89,19.4,18.9,89,84,0,0,0,606,0
11-14-2018,23,27.4,65.2,19.4,89,18.9,18.3,84,84,0,0,0,505,0
11-14-2018,0,27.9,65.4,18.9,84,18.9,18.3,84,73,0,0,6,598,0
11-14-2018,1,27.9,65.4,18.9,84,18.3,17.2,73,73,0,0,23,587,0
11-14-2018,2,27.5,66,18.3,73,18.3,17.2,73,72,8,0,12,588,0
11-14-2018,3,27.5,66,18.3,73,17.2,17.2,72,72,31,0,0,613,0
11-14-2018,4,27.0,65.7,17.2,72,17.2,17.8,72,72,31,0,0,591,0
11-14-2018,5,27.0,65.7,17.2,72,17.2,19.4,72,77,31,0,0,594,0
11-14-2018,6,27.0,65.7,17.2,72,17.8,19.4,77,70,15,0,0,647,0
11-15-2018,7,26.7,66.4,17.8,77,19.4,23.3,70,70,0,0,0,569,0
11-15-2018,8,27.1,63.6,19.4,70,19.4,23.3,70,52,0,0,0,649,0
11-15-2018,9,27.1,63.6,19.4,70,23.3,25,52,52,0,0,0,619,0
11-15-2018,10,27.7,63.9,23.3,52,23.3,25,52,47,0,0,0,595,0
11-15-2018,11,27.7,63.9,23.3,52,25,25.6,47,47,1,0,0,609,0
11-15-2018,12,28.1,62.4,25,47,25,25.6,47,56,5,1,4,608,0
11-15-2018,13,28.1,62.4,25,47,25.6,22.2,56,56,135,10,37,637,0
11-15-2018,14,27.3,63.7,25.6,56,25.6,22.2,56,58,58,5,18,653,0
11-15-2018,15,27.3,63.7,25.6,56,22.2,20,58,58,102,8,28,586,0
11-15-2018,16,27.5,64,22.2,58,22.2,20,58,70,0,0,0,647,0
11-15-2018,17,27.5,64,22.2,58,20,18.3,70,70,1,0,0,652,0
11-15-2018,18,27.0,63.6,20,70,20,18.3,70,69,1,0,0,622,0
11-15-2018,19,27.0,63.6,20,70,18.3,17.8,69,69,0,0,0,612,0
11-15-2018,20,27.4,64.1,18.3,69,18.3,17.8,69,72,0,0,0,587,0
11-15-2018,21,27.4,64.1,18.3,69,17.8,15.6,72,72,0,0,0,591,0
11-15-2018,22,28.1,64.6,17.8,72,17.8,15.6,72,88,0,0,0,627,0
11-15-2018,23,28.1,64.6,17.8,72,15.6,15,88,88,0,0,0,573,0
11-15-2018,0,28.0,65.6,15.6,88,15.6,15,88,88,0,0,0,609,0
11-15-2018,1,28.0,65.6,15.6,88,15,14.4,88,88,0,0,0,637,0
11-15-2018,2,27.5,66.4,15,88,15,14.4,88,82,0,0,0,616,0
11-15-2018,3,27.5,66.4,15,88,14.4,14.4,82,82,0,0,0,655,0
11-15-2018,4,26.9,66.5,14.4,82,14.4,14.4,82,82,0,0,0,632,0
11-15-2018,5,26.9,66.5,14.4,82,14.4,16.7,82,88,0,0,0,646,0
11-15-2018,6,26.9,66.5,14.4,82,14.4,16.7,88,77,0,0,0,643,0
11-16-2018,7,26.4,66,14.4,88,16.7,22.8,77,77,0,0,0,568,0
11-16-2018,8,26.9,63.4,16.7,77,16.7,22.8,77,52,0,0,0,617,0
11-16-2018,9,26.9,63.4,16.7,77,22.8,25,52,52,0,0,0,557,0
11-16-2018,10,25.8,63.9,22.8,52,22.8,25,52,40,0,0,8,545,0
11-16-2018,11,25.8,63.9,22.8,52,25,24.4,40,40,51,2,21,560,0
11-16-2018,12,26.0,63.2,25,40,25,24.4,40,38,40,5,13,576,0
11-16-2018,13,26.0,63.2,25,40,24.4,22.8,38,38,122,8,15,561,0
11-16-2018,14,27.7,64.1,24.4,38,24.4,22.8,38,40,7,3,1,607,0
11-16-2018,15,27.7,64.1,24.4,38,22.8,20,40,40,0,0,0,545,0
11-16-2018,16,26.6,63.6,22.8,40,22.8,20,40,47,59,13,9,626,0
11-16-2018,17,26.6,63.6,22.8,40,20,17.8,47,47,71,15,9,587,0
11-16-2018,18,27.3,63.9,20,47,20,17.8,47,53,0,0,0,604,0
11-16-2018,19,27.3,63.9,20,47,17.8,17.2,53,53,0,0,0,622,0
11-16-2018,20,27.4,63.9,17.8,53,17.8,17.2,53,58,0,0,0,619,0
11-16-2018,21,27.4,63.9,17.8,53,17.2,16.1,58,58,0,0,0,607,0
11-16-2018,22,27.8,64.6,17.2,58,17.2,16.1,58,67,0,0,0,618,0
11-16-2018,23,27.8,64.6,17.2,58,16.1,15,67,67,0,0,0,537,0
11-16-2018,0,27.9,65,16.1,67,16.1,15,67,70,0,0,0,624,0
11-16-2018,1,27.9,65,16.1,67,15,13.3,70,70,0,0,0,593,0
11-16-2018,2,27.4,66.5,15,70,15,13.3,70,74,0,0,0,615,0
11-16-2018,3,27.4,66.5,15,70,13.3,13.3,74,74,0,0,0,618,0
11-16-2018,4,26.9,65.6,13.3,74,13.3,12.2,74,74,0,0,0,599,0
11-16-2018,5,26.9,65.6,13.3,74,13.3,18.9,74,86,0,0,0,606,0
11-16-2018,6,26.9,65.6,13.3,74,12.2,18.9,86,64,0,0,0,601,0
11-17-2018,7,25.8,64.1,12.2,86,18.9,21.7,64,64,0,0,0,504,0
11-17-2018,8,26.8,63.4,18.9,64,18.9,21.7,64,54,0,0,0,568,0
11-17-2018,9,26.8,63.4,18.9,64,21.7,24.4,54,54,0,0,0,528,0
11-17-2018,10,27.1,64.3,21.7,54,21.7,24.4,54,42,0,0,0,474,0
11-17-2018,11,27.1,64.3,21.7,54,24.4,26.1,42,42,0,0,0,517,0
11-17-2018,12,28.0,63.8,24.4,42,24.4,26.1,42,41,0,0,0,512,0
11-17-2018,13,28.0,63.8,24.4,42,26.1,22.8,41,41,0,0,0,531,0
11-17-2018,14,26.5,65.4,26.1,41,26.1,22.8,41,52,0,0,0,544,0
11-17-2018,15,26.5,65.4,26.1,41,22.8,18.9,52,52,127,9,37,484,0
11-17-2018,16,26.9,65,22.8,52,22.8,18.9,52,69,119,9,32,498,0
11-17-2018,17,26.9,65,22.8,52,18.9,17.2,69,69,0,0,0,531,0
11-17-2018,18,27.3,64.7,18.9,69,18.9,17.2,69,83,0,0,0,533,0
11-17-2018,19,27.3,64.7,18.9,69,17.2,15.6,83,83,0,0,0,530,0
11-17-2018,20,27.4,64.5,17.2,83,17.2,15.6,83,82,0,0,0,517,0
11-17-2018,21,27.4,64.5,17.2,83,15.6,15,82,82,0,0,0,513,0
11-17-2018,22,27.5,64,15.6,82,15.6,15,82,88,0,0,0,526,0
11-17-2018,23,27.5,64,15.6,82,15,13.9,88,88,0,0,0,479,0
11-17-2018,0,27.5,63.9,15,88,15,13.9,88,94,0,0,0,562,0
11-17-2018,1,27.5,63.9,15,88,13.9,13.3,94,94,0,0,0,575,0
11-17-2018,2,27.1,63.8,13.9,94,13.9,13.3,94,94,0,0,0,551,0
11-17-2018,3,27.1,63.8,13.9,94,13.3,13.3,94,94,0,0,0,525,0
